Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition
827,2.076773408,7.526720771,1.333690427,75.85254135,74.76097514,0
654,4.725930854,8.85406918,1.167063599,77.74449923,77.15786143,0
817,1.802659212,11.83786602,1.59932056,76.85877669,75.9698716,1
401,1.649616776,6.852482347,3.404350224,75.73533181,89.40331541,1
730,2.471940888,6.640023394,1.979908008,75.78765815,82.90408398,1
550,2.264241007,6.080029012,1.811412899,77.11446713,81.2256843,1
508,2.52277063,5.621165197,3.197214946,73.66861129,73.81356885,0
817,3.335511607,8.374007278,1.701024908,85.39197692,86.12808815,0
729,3.107362877,6.620816465,2.587125487,77.24274885,68.68660643,1
515,2.276880306,5.903258497,1.45498406,85.0569885,78.06543861,1
939,2.428280491,5.982529664,0.958383366,78.56508575,84.01540623,0
774,1.90705411,4.782535479,2.598113559,78.63714386,69.04126708,0
797,2.673781098,3.340920775,1.48803922,84.01893949,84.1880402,1
578,4.77626768,3.510665852,2.109444557,77.56449717,88.40233084,1
513,3.176039651,6.178013171,4.232140894,76.61201141,79.18600876,1
761,2.742019996,1.537303794,1.841224874,76.6479126,91.79583836,0
1011,3.965804742,5.71332074,0.943031247,75.91094206,87.47492755,1
573,1.892807383,4.916807759,1.2837678,80.6072599,88.6998194,0
692,2.766063821,7.739269182,1.432359629,76.97482795,76.50396162,1
863,2.099467431,11.77501879,1.459897084,75.63183044,73.34095227,1
992,4.295442719,3.270803095,1.863255239,78.96028688,66.11653434,0
959,3.631177215,5.185705091,3.65641377,76.30824086,82.78973503,1
546,3.238593035,5.264050223,2.067966085,76.93979643,70.6732347,1
725,3.828372682,4.99735449,1.345250598,85.19367283,72.63084377,0
606,1.707440337,4.526986603,1.282484742,78.70518057,75.30425896,0
625,2.444818248,6.9115624,1.96113987,74.63460324,84.99853062,1
1309,2.259896695,9.153990935,0.990830522,76.53018563,74.37135274,1
577,2.462080898,5.949778975,3.349267879,74.35416666,74.97514996,1
617,3.089107196,6.001925429,1.987763137,80.7828067,86.65046814,1
1010,2.037556556,5.230471576,2.814393574,77.2725248,77.11290828,0
423,5.130553364,3.467472369,1.726349223,77.80895743,74.92566345,1
1024,2.194610985,4.866378095,0.512181545,77.7741808,83.93495969,0
607,4.07410861,5.129664584,3.310687237,82.84755286,85.33442549,1
842,2.801440365,9.60750911,1.945725473,76.45967548,82.10105021,0
835,2.47090221,4.752518631,0.908223114,79.24699587,74.94902487,1
998,3.221508171,6.410087055,4.465178096,74.38572927,66.06971892,1
640,2.727875647,3.434500159,2.257701696,74.6511105,84.15373661,1
504,3.519139974,7.694572087,2.793632584,75.51278608,84.05506658,1
955,3.884093963,7.635624769,0.984024345,75.56967059,69.5754104,0
1089,1.897897621,9.35354826,1.506858324,76.72462772,71.12620683,1
797,2.462027183,4.283105167,2.187904578,75.80978574,68.43532058,1
1128,4.699042569,6.654533003,0.96844132,77.66226364,72.74068348,1
736,4.61142527,5.201283948,1.656083483,79.39459826,82.58293241,1
562,4.150302032,4.80189599,2.140263162,76.16860228,72.33027424,1
1232,3.517748283,7.309853995,2.538850794,75.55972943,76.30959873,0
1053,2.691373358,4.673427651,2.699000061,75.24727534,87.99681434,0
772,3.978689418,7.330912447,2.214580766,75.27724443,73.87387577,1
862,3.97789669,6.385190797,0.878683513,85.52908036,77.13915919,0
669,2.777709395,7.300733131,2.837504448,85.02861492,67.15433227,0
967,5.019605624,7.791592228,2.457673732,76.72949969,71.57082091,1
813,2.708750192,4.96367952,3.597705474,75.03503734,80.39353516,1
928,2.864347874,5.45897138,2.502844844,76.86037339,72.37359461,1
636,2.499743522,3.954032606,1.161792033,74.14924704,72.38714334,1
1009,2.989587648,8.194917737,2.877075017,76.50789567,70.31916938,0
523,2.768377533,10.41567564,1.603632275,76.31189436,74.70228332,1
1043,3.298957369,9.761772621,2.291429497,78.3678006,79.08568679,1
607,4.283516633,5.400412413,1.652831174,75.31194277,76.26815859,1
659,1.702353398,6.303980262,5.196123214,77.76001294,81.51652066,1
822,2.095269078,6.599315567,3.259074804,73.32728499,73.66222054,1
578,3.260091756,6.615160388,1.697936712,76.98703744,78.47078103,1
514,3.024971228,9.721045537,1.517033126,76.64486411,79.65768255,1
651,2.23604479,7.660506502,2.562027134,81.47081225,87.50614232,1
530,2.121883334,3.796253736,1.807637831,83.19502912,72.77963293,0
817,3.211817901,3.615898912,1.896972247,76.48864671,69.8226272,1
823,5.798928605,5.670242844,1.844981034,76.27472578,73.35602325,0
1038,3.881673246,8.208593019,1.340862741,75.39605857,76.97549571,0
1221,1.219116699,6.713032729,2.683287242,81.42921433,85.93512912,0
607,2.738637553,4.711852683,2.047692167,77.64327719,64.87640262,1
376,2.986891282,7.19803912,3.019817332,73.74530329,86.77185461,1
390,2.241631349,9.812596479,2.967307553,76.08764617,71.50454844,1
925,2.175120918,6.522407926,2.9644943,77.93695291,71.14407655,0
853,3.116100536,6.135939021,1.747093758,73.89554655,83.67801072,1
398,0.695406247,7.048616328,1.613129818,75.6404012,74.87981508,1
637,2.769608389,5.336278769,1.415656431,76.82012265,80.51980616,0
658,2.50654207,5.301844103,1.620409798,85.93146387,78.00403672,1
783,2.313158198,5.489738648,3.01705444,76.96760877,78.5740347,1
1072,1.845775266,5.850744881,2.414154185,73.21521648,76.25234949,1
966,4.442224003,4.575371369,1.302433489,76.55528445,89.33105776,1
756,2.024046992,6.670727859,4.881209356,74.80490193,89.71494802,1
818,3.923524748,2.61073014,1.456526081,75.38695185,77.20105289,0
1083,3.158744982,7.416283036,2.014016364,77.03957489,75.61054602,0
576,2.864902086,7.633368028,2.586668747,75.94036382,76.782504,1
876,3.495089111,6.031392609,2.269179579,78.13834141,78.97687132,1
844,3.354398677,4.810898483,2.960913637,82.49499306,85.43791811,1
508,2.069492302,5.3595443,1.252063752,74.58129181,63.58066203,1
674,2.396427947,7.189811816,3.074409582,76.78798197,83.07791223,1
1145,2.703077441,6.981580184,3.148921178,76.49702907,86.10037236,1
794,2.329333198,6.148371227,1.200288211,76.24270123,86.05969643,0
913,2.915025235,5.080160726,2.491701363,78.40311683,68.63016264,1
694,2.635789896,3.945812382,2.728713417,77.40119346,86.94897901,1
728,2.435206419,7.564489538,2.748947984,76.19988473,66.91214624,0
914,3.58316082,5.308863754,2.352185573,83.73497988,83.44764694,0
833,4.035735607,8.444530391,3.931681072,78.06620822,75.19356469,1
1328,4.281545552,5.701593669,1.371323472,83.95259012,77.71327175,1
1082,3.199350061,7.844388988,2.719780645,76.3849602,88.9911348,0
797,3.207006017,7.136024307,2.741174693,75.81597161,81.47111373,1
1184,3.41682127,7.029056825,3.348190889,74.05503815,71.67984648,1
624,4.076828881,5.460360644,3.305382091,80.73682738,82.25035418,0
1023,2.008805662,6.636909964,3.409816818,86.48554442,77.35467826,1
769,1.47897278,6.541337549,2.136550165,82.21031623,85.57327918,0
1450,2.529041926,6.085343995,2.706177357,76.53621435,78.43448051,0
1156,3.24831335,7.076842476,1.846465474,76.19091452,82.61093997,0
815,5.031584761,3.471447532,1.126502392,76.85947357,85.25451507,0
898,2.873924262,8.774798313,2.338041086,77.93117695,83.01625027,0
555,2.365883377,5.140681656,3.263388757,75.00434314,72.43059108,1
644,4.575478145,10.54245493,1.944643714,76.3906263,81.72759264,1
789,2.816332341,6.510890091,1.517304987,80.43280838,74.06196395,1
893,4.168990557,4.997315674,3.421235523,75.00714511,82.72105406,0
802,3.122610817,4.074254783,1.162249087,84.88390411,91.84711335,0
808,3.960613764,4.504152262,0.969189695,86.93290872,76.27150327,0
787,4.725457705,6.319694008,0.328473435,82.87780967,85.63058313,1
593,1.871143665,4.374302781,2.700343191,78.29742439,84.89286152,1
1010,4.291394799,5.1486471,1.51169235,74.87531812,88.07256593,1
768,2.058656525,4.360526832,1.427036015,76.51001659,83.2072494,0
821,2.415754704,8.474087461,2.199621102,76.02945192,69.30120611,1
625,2.13437551,4.507260959,2.81011718,77.99938124,79.60290914,1
747,2.559534122,2.999459242,2.034953724,77.78439069,74.8977179,0
478,3.362141837,5.654179625,3.202148495,76.84556061,65.25313333,1
1170,3.908566486,5.974111332,2.526646694,77.90042288,82.90531417,0
659,2.181265247,6.57242179,3.3620362,80.83873552,86.69867619,1
667,3.130011074,10.73601859,1.731604898,76.7622909,79.34923175,1
1102,4.058857206,6.650135038,5.053307467,75.8489572,75.00041433,1
1042,3.728910664,8.259676329,1.726982238,80.59628108,74.65251122,1
770,3.903512531,8.94564937,2.875571718,76.62980781,67.73743775,1
494,2.560243551,10.02085705,2.196042839,76.74459037,73.38638179,1
563,3.39612656,5.167091159,1.586716185,76.57686263,70.78580695,1
807,2.618518688,5.054998398,2.93857755,77.40617971,74.5509914,1
580,3.970901239,7.505531559,2.659926925,77.7158501,74.98940343,1
621,2.595898566,4.663912251,2.138633521,77.18196584,65.75667011,0
705,1.942400599,6.206831631,1.009904216,77.89814419,77.28786644,0
955,2.862295391,3.919076274,1.911393516,76.61096025,81.45253872,1
478,3.450519427,11.96576387,1.835254374,78.20345431,76.93138252,1
776,3.833036913,10.49195566,3.037791775,74.64174503,85.45560996,1
753,3.762802435,7.033884842,1.485300823,82.61592204,74.83466274,1
1276,3.390677626,4.998572714,4.526056997,76.36426129,85.52131685,0
621,2.376004415,3.454464153,3.036510179,74.30546277,80.2845152,0
527,4.339259788,7.522146593,1.197370815,85.71511333,77.28906101,1
513,3.592777377,3.940012346,3.258075754,77.12917373,85.72557911,1
558,4.783630821,5.217459968,0.827076099,74.7150747,78.95063583,0
652,2.242117773,7.172098643,0.015938379,75.94597409,70.79368639,0
551,3.774523912,4.783903105,1.916931782,77.19868957,79.26048378,1
452,4.009373787,4.259627417,1.897501469,76.25083006,73.86190035,1
1011,3.56449886,4.397659572,1.801487554,77.86017226,71.96307877,1
1338,4.522409486,5.395835676,2.564307126,75.6380121,72.44871834,1
440,4.013513157,7.093978672,3.523857798,77.64708478,67.79322058,1
944,2.369686827,6.955543496,0.933054759,74.82729902,70.82101839,1
559,2.907896846,10.11587547,2.188320753,77.50611071,83.96310388,1
747,2.623064044,5.566614397,2.932711211,84.29746336,75.50776543,1
404,3.739321233,4.547393071,2.145560754,75.69784814,83.23181745,1
518,2.166044125,5.537284609,3.265652615,76.04398764,82.07094135,1
736,1.714207388,4.495043827,2.650817098,76.98618791,76.26089916,1
568,4.377627523,5.243625775,1.757246791,74.58782996,79.07516457,1
698,4.454381025,1.401523476,2.866881879,77.27730454,73.04722809,1
496,4.459980724,5.112131186,2.563189068,85.24736371,73.00364177,0
936,1.268626704,6.481105362,1.438671807,77.20466097,70.44824508,1
1155,3.056349841,5.371817234,4.104194508,76.46722993,75.12590127,1
976,2.557507801,4.444389938,1.006769036,78.12906746,74.64438518,0
1251,2.64839543,6.68001247,1.322660819,74.34417652,70.0978235,0
430,2.410133091,4.633377823,3.028797659,77.41711663,88.04827786,1
632,4.851719022,6.767540912,1.321356359,81.57754642,75.84885293,1
499,3.857529487,5.224197445,1.233167642,78.77666173,84.33679794,1
550,0.318334168,5.572440433,3.896050769,78.27655179,82.46730613,1
668,2.265682546,6.264854329,1.702498374,75.53467856,71.077335,0
550,3.151348462,7.388099856,1.189584633,74.59875573,70.87235566,1
787,3.528032914,5.273718007,3.154799436,82.62938768,73.53425469,1
1355,2.973299316,5.756596089,1.333937439,81.98810845,83.19081328,1
665,1.576922504,6.984390505,3.534313644,75.27482771,71.59812542,1
978,4.249260352,7.006449175,2.568841437,77.2435649,74.84216008,0
637,3.309685156,7.602190548,1.083414771,83.92054665,82.4173253,1
777,2.603883946,7.244382835,1.276954747,77.24595429,79.07750887,1
676,2.420835251,3.384473044,1.171747486,85.09481754,89.83973191,1
1035,3.234396192,4.813665766,3.937855267,75.92559033,72.50785762,0
1397,2.888932844,1.845863668,1.371127888,77.66123218,75.50268697,1
466,1.991835248,2.166896849,1.882732908,79.60064578,80.43735511,0
844,4.382313561,14.19708747,1.573339541,77.40453117,87.94606958,0
1016,3.390861465,4.929353568,3.026022776,81.50337756,85.19262474,1
928,3.239772343,6.724460752,2.42042363,76.70439921,71.85093183,0
618,3.935324909,4.043221041,2.915447402,76.88194144,80.39801872,1
546,3.136610311,5.088782608,1.412384843,75.46180315,70.61453027,1
547,2.0723897,7.474661945,2.701857681,75.68277281,86.63223147,1
1152,3.182151851,8.39592849,1.728605886,76.4585272,80.42958417,1
787,2.654976025,5.743799823,4.119376902,74.65606226,85.16315666,1
394,5.046976309,4.780149587,1.10885257,75.7769797,82.65763167,1
1176,3.291520802,1.400143499,2.228626486,76.39406042,88.63440372,1
940,4.254503736,5.614647497,3.207414843,85.64153235,74.18359505,0
607,4.832130364,10.61340412,1.054574635,76.40929886,87.71565081,1
1131,2.381711601,3.722171718,2.567173166,82.87728579,84.78013048,0
620,3.501369891,6.664428341,1.536553562,73.42077555,68.81421262,0
706,3.563258855,6.090238238,1.273747021,78.23362709,90.76542891,1
635,2.797070639,4.490086124,1.551111048,76.91609054,67.32708855,1
594,3.016445374,4.344494499,1.998046997,76.85046416,82.46602937,1
524,2.253874024,6.135811025,1.936594464,76.15326022,73.99473257,1
846,2.552779804,6.812005703,1.830777745,80.14868948,74.92290652,0
361,2.030473504,4.889354899,2.57075947,76.82641853,88.10089892,1
132,2.062610913,5.912451937,3.208835096,77.52278057,74.86194985,1
922,3.657809539,8.462006886,1.103165568,76.62388032,86.69018853,1
664,3.500933111,11.462048,5.114797802,76.46998189,87.04367883,1
855,2.710765481,4.274088866,4.786943692,77.53253882,82.27758462,1
431,2.61272062,4.876991672,1.679954172,77.2223354,69.02575059,1
632,4.414195206,4.205140646,1.507452382,77.05870624,71.62027123,1
713,2.799616737,4.007617736,2.517693346,77.83570895,84.50339622,0
617,3.263891739,5.60374204,3.458820713,74.26438001,75.95264013,1
579,2.392639446,0.748400948,2.09501456,83.29229843,78.73876994,1
1131,3.509117705,8.612997418,2.26742627,75.64678377,73.91408375,0
865,1.970491139,11.21685481,1.705595182,75.8308898,72.31450639,1
634,3.69659332,5.275128763,2.737650277,76.05146041,74.1452398,1
741,2.349598782,3.554936881,2.413034819,75.53880676,89.75200939,0
818,2.491115264,2.973450517,2.859630403,75.5169488,80.29253106,1
844,3.167190502,4.35039275,2.5685814,77.55935922,80.12041428,0
825,2.076628759,5.722442712,2.248595659,75.02718814,83.34319961,1
1224,3.663880899,8.75678267,2.060096772,75.93776193,86.11963976,0
808,2.559081772,4.75943333,1.636509026,76.08331366,68.96968386,1
512,3.020930919,5.011083855,2.288843638,74.91088577,78.3404663,0
1222,2.92832012,7.848876886,2.564152336,76.08687201,76.55355558,1
602,1.946548196,4.528127102,2.371464128,73.42405165,85.60507693,1
699,2.626541287,6.75078423,3.759092811,74.58707305,70.83664878,1
778,2.45616277,6.627045082,3.949883468,74.81688291,74.62669109,1
937,4.076261798,5.362822479,3.700117116,77.86730385,69.533573,0
846,3.972403593,4.89488608,2.167938591,78.26655021,87.76798347,0
831,4.279838242,6.890222833,2.497613923,78.09204289,78.89655309,1
804,2.16211479,1.341143415,1.139856851,76.79293307,73.1008782,0
508,3.360851647,5.734339563,2.556849164,78.52645316,81.74743965,1
817,5.545122669,7.236678741,2.756079288,80.85682096,76.46075123,1
724,2.588873405,7.61564557,1.879855907,85.82210261,73.54353069,1
739,2.625784256,5.222440085,3.44265296,76.89157004,71.83980646,1
1016,4.193888215,2.245034761,2.350043455,75.66976983,76.2003981,1
972,3.087469818,5.126478328,2.482814174,73.91077105,80.00100777,1
1056,2.822792361,5.66243853,2.89851414,76.6124242,78.1947992,0
803,2.079326981,9.488872467,4.171311822,85.47012301,77.34054473,0
1428,4.647000805,3.964178159,1.38939674,73.72853273,73.53450213,0
628,4.66188001,5.908429099,3.147780691,74.79725786,84.21640293,0
777,2.413069009,5.055954937,1.575348103,79.98337663,75.45691939,0
848,2.15825649,5.891241394,1.941642869,77.45062688,67.31166633,0
544,2.383515588,5.768160766,2.455379311,77.80381137,84.19181804,1
502,3.002667854,5.441927525,2.889043445,77.37131823,77.36527914,1
1128,4.153642787,7.75387574,2.931900924,75.36079709,66.44805211,0
780,5.137005675,6.695974984,1.904978262,79.6230289,81.3900671,1
673,3.886638772,11.93550595,1.83962571,74.02990752,76.04605411,1
1108,4.447391236,12.55669715,3.26799921,75.61671385,76.54128221,1
808,5.107287574,7.936525862,2.344706464,75.3859842,86.13212409,1
688,4.453284959,12.15434602,1.782256366,74.83954723,84.58019369,1
530,2.955506759,6.049657112,2.323065999,79.89172816,78.47185728,0
1216,2.812593791,7.57500609,2.600483045,75.56699263,88.5045251,0
848,2.717920341,7.660404428,2.686738378,75.54615397,65.09908615,0
891,3.795213113,4.240877466,1.674319998,76.57929159,85.4945437,1
413,2.490913189,5.111478423,2.693905645,78.14223122,78.96691562,1
807,1.061171529,7.218848001,2.369007825,74.01202788,79.04459151,0
758,2.26024744,5.971341001,1.060172402,79.59335708,82.29233437,1
934,4.440779967,12.60632405,3.19587376,74.3140495,73.45245226,1
847,2.33233742,3.176118838,0.901138094,76.47915384,82.12387101,1
486,3.457120642,7.016957215,3.322119895,75.39688922,74.90181557,1
1058,4.219675106,3.206288057,3.286139833,77.25479592,76.07869434,0
939,3.912774308,14.28297493,3.186265625,76.05781379,73.32533647,0
407,2.434704478,5.243765577,2.115696587,76.99595855,82.63174729,1
1076,2.323053603,6.168288777,0.875034978,77.42756068,86.31617632,0
464,3.041034442,5.997240576,2.384263012,83.53446525,76.21902642,1
635,4.940142311,5.515832971,0.992842207,76.02030875,73.75592376,1
920,2.955972873,6.630349597,1.452113519,76.12725306,76.83511833,0
818,4.829899889,7.418264526,2.576915179,75.35715451,81.94795128,1
1036,2.705382286,5.271884435,2.63642789,82.5563159,78.88338369,1
809,4.664444875,7.566739243,2.691795159,77.20860926,75.2562052,0
866,4.683933445,8.391703366,4.535613645,75.92236648,81.69453356,1
1081,2.550060446,6.102942432,2.29118014,76.19274675,75.07762532,0
759,1.939927856,7.007245449,1.750931448,84.55649951,76.33560263,1
848,3.941243916,8.466223822,3.146222054,76.82625659,84.89513675,1
1058,5.140231259,7.151640061,1.042596362,78.14701525,80.11079944,0
632,3.214862517,8.750560765,1.508266605,76.32695841,69.51151192,1
995,2.596543403,6.257038878,1.595747128,74.77639652,74.37607603,1
388,3.031357364,7.770303303,2.937207441,76.55025017,77.87662873,1
829,2.452694857,6.15967274,5.069119879,75.44964405,77.05701394,1
963,4.442204133,4.201034097,1.136901255,74.99665268,75.43544352,1
685,3.070260793,6.378319649,1.587727483,78.09638767,70.06416572,1
569,3.179778481,4.325002033,2.044091348,76.38671415,72.96272681,0
388,3.684501789,8.415967143,2.699901985,81.18378222,65.50763425,1
1398,4.826571267,3.942889777,2.193686229,75.38408389,91.11211978,1
961,1.400929853,2.956530563,1.647114952,77.18263734,88.89070687,0
648,1.9673167,9.894670877,1.537685877,75.59701378,84.97638145,1
1439,2.730457985,3.557814517,1.65130648,77.55355179,77.88730494,1
717,3.425691258,4.028493687,2.244890534,76.66769853,82.0775328,1
391,3.06104131,4.512028177,3.695035377,75.46904987,70.92180542,1
860,2.59920121,5.488111196,2.028029055,75.49162964,80.6445561,0
817,2.289048234,5.456375472,1.814766355,74.46806221,84.80451113,0
587,3.332199117,6.977224812,2.560045714,77.59274423,83.55295863,0
953,3.606891492,9.338396509,4.199458644,74.48014276,68.44610032,1
521,5.184336341,8.454199937,1.56120667,77.56226305,79.15457251,1
626,2.495591234,3.503677551,1.189211162,76.95753616,73.51983626,1
697,4.586139942,5.980066207,1.411176363,76.48292603,79.62608806,1
1131,2.511985321,7.093396841,2.157507023,83.94272033,76.85802638,1
762,3.407086649,6.768161239,4.928431815,76.72167169,82.99785172,0
610,4.497759072,9.97742777,1.886269766,75.36630519,70.15447657,1
516,2.866640914,7.086613096,2.567837346,76.57681604,73.88045852,0
1006,3.224095811,4.3111514,1.685871531,76.33574658,86.33260402,0
660,4.530034784,4.169975969,2.241745241,74.23490602,75.762029,1
882,4.442499944,12.54677803,4.786358077,76.8262946,68.21498467,1
548,2.680608772,7.218202945,1.298954024,76.33802968,70.34392091,1
510,4.108830192,8.657530133,3.649540512,74.74641489,75.51691322,1
629,3.477679621,9.089217817,1.506918768,74.10053126,77.23419249,1
586,3.17119972,6.422134688,1.704380162,77.49291953,80.72852042,1
420,2.838237312,7.012761137,3.02077921,79.85529957,82.9789928,1
639,5.5326067,7.710376131,2.824269175,75.28909051,81.28845091,1
1248,3.212872427,8.139220871,1.582550889,85.0378977,86.02299079,1
768,2.964858184,5.398928719,2.203203082,75.2851643,93.73494479,1
573,5.372805598,4.792874121,1.10002419,76.4160639,78.87970327,1
616,4.858363672,4.415122508,2.707358721,77.0420912,74.42705757,0
959,2.770651603,7.237040644,1.823363283,78.01749873,83.76913824,0
974,4.381400495,5.454701479,1.851090078,77.5158201,78.65826224,1
891,2.372316746,4.372395714,3.750381777,81.72678002,81.87966617,0
498,3.445894981,7.669567437,5.147237485,73.67183151,74.21763324,1
720,2.226944077,5.679719459,2.089678461,77.32597054,80.5547905,1
676,2.534531417,7.868853097,4.207844721,76.69472486,79.03118388,1
978,5.319276358,6.544275483,1.282774452,77.5021973,83.38128413,1
1043,2.751453771,5.115484529,1.313696361,74.46175489,73.34888501,0
926,4.620791458,5.863661502,4.65253869,77.71247247,75.1637723,0
534,2.623463401,4.131335912,3.578296239,75.59233166,70.18303176,1
1198,3.452937812,7.820447867,1.896276284,82.82853441,80.8627767,1
637,4.003292972,6.70583897,2.736533391,78.47692281,77.46652557,1
1108,2.997912974,7.538685137,0.94797447,77.52158724,72.53824309,1
831,2.749964342,5.335860989,2.577410371,76.0793511,82.42687512,1
1142,4.37781723,4.645567353,2.012640287,76.57706938,84.55616317,0
1144,2.226850463,6.327707475,2.522136609,74.14444633,73.58305638,1
681,3.109804058,1.846237277,4.943831616,77.86480066,77.7332631,0
501,2.377262592,9.890951669,3.045902607,76.70601843,74.78513808,1
437,3.153142068,7.875027062,2.2327425,76.80890069,91.38400787,1
1092,3.306644752,6.706405382,1.836094944,79.3551486,76.92668083,1
798,2.60275552,4.378715332,2.353641457,76.21618768,80.30637079,1
1553,3.404830209,5.522277242,3.652321623,77.01510992,71.56307277,0
839,2.162184691,13.96532201,1.939898098,76.04485302,67.89961967,1
1529,5.47161256,12.45347497,1.83237279,75.78208897,90.02121881,1
784,3.513723683,3.383128767,1.725661279,77.58951484,71.27115643,0
1325,2.035611271,5.528491407,2.468867787,74.42459733,79.81905747,0
1272,3.79691635,6.709361857,3.505562723,73.11159472,83.2835099,0
574,1.96926281,5.977093767,4.511232122,84.9383315,83.55302512,1
1198,2.147970029,7.341662211,1.514591877,77.74581124,88.64580402,1
682,3.307155302,6.4560822,1.200222036,77.52204293,74.62937115,1
443,4.013090627,6.347962027,1.707743519,76.75278814,75.81877971,1
647,5.129979003,9.633408082,2.329322185,72.74224465,79.97505795,0
903,3.723697134,6.053633529,5.17089953,76.74712098,85.27260361,1
762,3.45333361,5.668166157,3.060665157,75.67074153,80.75997253,1
589,2.220802326,4.943907218,3.087861432,75.10201192,77.51471062,1
880,2.994848877,6.823714677,1.510347476,76.25236778,86.93991173,1
663,2.755935051,10.68859544,1.644074214,75.83073461,73.89142117,1
478,2.27669318,6.008762329,2.15865393,75.86793653,80.61700233,1
640,3.114722776,13.86888155,1.518348204,82.08424025,82.03655725,1
932,2.373686992,4.454108443,2.709612986,85.85957569,78.47687521,1
732,2.813934345,5.700690079,2.193666492,79.85118526,74.27489903,1
578,2.651060248,7.022458485,4.438837617,76.79407396,77.4933812,1
796,4.487398054,9.80777969,3.377157983,73.5134379,69.68589425,1
978,3.939175072,6.265849617,1.271193294,77.34349089,67.96563235,1
551,3.067355315,7.883294167,3.913953039,75.8716245,75.14791579,1
851,3.078456715,12.74429434,2.522439676,78.78679162,81.43890933,1
388,2.850905376,6.263801715,2.042257117,75.56148093,74.96998004,1
491,4.83502919,4.401501122,2.275542201,77.09721118,77.332355,1
561,3.870979136,5.620912003,1.643562166,76.8557264,76.21924468,1
663,5.478452182,7.052038377,1.227311003,75.43200268,75.04337812,0
1306,4.935560776,5.131644538,1.921882419,77.32918694,83.86799904,0
1173,4.212549806,5.677087111,2.770051836,77.21743208,88.28786491,1
750,4.207832374,5.771060274,1.145841435,76.91911807,75.7122308,0
1438,1.590114386,7.421382911,2.534361667,77.24992633,84.20114847,0
796,1.998627352,7.135446708,1.613359943,75.34731779,68.80132318,0
429,2.605518488,11.39798288,2.644227896,76.13209131,83.70553265,1
1431,2.703179355,6.582875628,1.193659052,77.51367773,81.94175456,1
682,1.876650322,6.251282186,1.578232647,82.26438714,78.37473041,1
472,2.059125938,3.242522982,1.384566419,78.50402854,84.82832283,1
790,1.857773801,4.580053375,2.821036626,76.31813895,88.03699539,0
1275,2.727497013,8.206415412,2.083186261,80.8041333,67.47457766,1
910,2.105409551,5.381184631,1.714422163,75.47991941,79.92753009,0
1349,2.611412646,0.353161674,5.112238267,76.65548154,81.68879974,0
1204,1.912155585,6.9167173,1.535765367,74.31386158,76.74339773,0
395,2.418650104,4.976541911,2.613254527,76.92533995,86.84067164,1
535,3.693114674,13.81543548,1.607639058,85.46946296,68.71854838,1
532,3.605828852,7.019269835,2.82522762,81.24618814,71.0350549,1
632,3.263122809,6.358561454,2.314710919,81.13570881,86.54805225,1
627,4.219392694,5.266725582,3.047956518,74.08934443,80.01933106,1
928,3.001053287,7.215434438,1.671883476,78.28039403,74.4112942,1
525,2.172241447,7.166854603,2.731881516,75.92298695,90.87070133,0
506,2.146162794,12.21998436,3.140254791,74.21826238,73.94778585,1
814,3.683447136,6.41195563,2.492521891,76.63503948,86.13871919,1
532,3.266021992,4.587724397,2.897741934,75.91971108,76.68147486,1
558,4.37368089,1.339044462,3.218015015,85.35539871,76.62396471,0
1565,2.115711168,8.582130861,2.761805637,74.80527629,76.99266616,0
1313,2.405597891,6.145576474,2.800272639,77.78427224,72.19888684,0
634,3.505142465,7.167420637,2.440673431,78.11832967,80.72046311,0
641,2.83543264,5.878262074,2.989260644,76.58897726,75.47879447,1
1094,3.310763379,6.015329752,1.104949617,76.06462805,67.4870418,1
1273,5.568690205,7.398678967,3.908700106,77.05960678,76.47163308,0
1158,3.54273596,3.938517294,2.384490925,76.49047304,70.22883945,0
479,2.200242703,3.764891579,2.079533176,76.73000019,83.52815043,1
785,3.177685953,4.680747645,3.186170081,77.87141555,85.69080588,1
671,2.55698725,5.978210956,2.396554913,76.08355908,83.64859202,1
1485,2.50106794,6.527142127,1.095644107,76.44462282,68.74173502,1
955,3.386475076,3.375796264,2.620816782,75.63432127,79.66084751,0
888,2.730930078,8.300949284,2.821137349,76.89750557,78.83394414,1
915,5.080410864,5.748185734,1.800220729,75.68204858,81.81915389,0
1361,2.011602963,5.062784432,2.54799831,76.69436176,72.79797845,1
662,3.461983262,5.72981489,1.341469263,75.31118999,72.26923341,0
750,4.698260321,9.071973006,1.448928108,75.25294154,74.25205578,1
589,2.140324671,2.338276608,1.949874291,76.34656874,87.82374609,1
854,1.089758382,9.662884676,2.145926541,76.34789267,80.92416919,1
948,3.341450684,11.20016405,3.700814558,76.26349387,72.59605315,0
776,2.721159166,8.609125638,1.24917042,76.93412509,73.07679156,1
652,4.007511393,8.458335735,3.084264417,77.72462648,79.18645735,1
1184,3.051664033,6.511781209,4.790147221,77.00550694,80.89515321,1
600,4.874576621,7.701993673,2.288052939,76.65047348,87.88207796,1
537,2.64525754,3.298530384,1.204778064,75.66542927,73.8714193,0
606,4.048716432,5.02783001,2.216027126,77.11100965,80.64245368,1
1056,3.107051464,5.73885711,1.808997045,75.41085684,74.33042207,1
583,2.412306432,3.863121065,3.378176218,77.03379082,84.12407214,1
